game_id,start_at,completed_at,strategy,n_letters,first_guess,word,turns
869489ef2223fa,55:44.0,55:44.1,word_freq,5,there,rated,4
87d1537899470d,55:44.1,55:44.2,word_freq,5,there,davin,6
88e0cf455c478f,55:44.3,55:44.3,word_freq,5,there,frere,3
8997c6ebdcd987,55:44.4,55:44.4,word_freq,5,there,livin,5
09786665c7a37,55:44.5,55:44.6,word_freq,5,which,choon,5
1e727f609c82f,55:44.7,55:44.7,word_freq,5,which,galli,5
2ed366c58ff9d,55:44.8,55:44.9,word_freq,5,which,fools,4
3bf92bbb413c7,55:44.9,55:45.0,word_freq,5,which,shadi,4
4e3aaf238f2d9,55:45.1,55:45.1,word_freq,5,which,joker,7
5ac5325c5cb51,55:45.2,55:45.3,word_freq,5,which,essay,4
6747390348c88,55:45.4,55:45.4,word_freq,5,which,taney,6
70fea6d3b1cc1,55:45.5,55:45.6,word_freq,5,which,agers,6
8ea020bdc12b9,55:45.7,55:45.7,word_freq,5,which,hsing,5
9c6bc47580113,55:45.8,55:45.8,word_freq,5,which,vetch,6
10d6b009a0b02b,55:45.9,55:45.9,word_freq,5,which,thiol,6
11baf5e07a2d47,55:46.0,55:46.1,word_freq,5,which,nusra,5
12d5dcc4f74eb9,55:46.1,55:46.2,word_freq,5,which,combs,4
137cca1cbc3583,55:46.3,55:46.3,word_freq,5,which,swole,4
1492974bc9392f,55:46.4,55:46.4,word_freq,5,which,smyth,5
15942aa0cec176,55:46.5,55:46.6,word_freq,5,which,mitte,5
16485eb937ddef,55:46.6,55:46.7,word_freq,5,which,tosca,5
17417cf7f287d6,55:46.7,55:46.8,word_freq,5,which,bogus,4
1888fec8ca14de,55:46.9,55:46.9,word_freq,5,which,celeb,4
19473c4b11d2c3,55:47.0,55:47.1,word_freq,5,which,opals,7
20d2ea985d38e5,55:47.2,55:47.2,word_freq,5,which,stats,4
21b2f81c38e7d1,55:47.3,55:47.4,word_freq,5,which,jamil,5
22e8ea3a89f0d6,55:47.5,55:47.5,word_freq,5,which,skunk,5
23b89a86ec5c59,55:47.6,55:47.7,word_freq,5,which,lapse,5
243fbd3788df24,55:47.8,55:47.8,word_freq,5,which,avner,6
25067fdbc426bd,55:47.9,55:48.0,word_freq,5,which,puppy,6
2676382ebcaa21,55:48.1,55:48.2,word_freq,5,which,asura,4
273fb58f5de7d5,55:48.3,55:48.3,word_freq,5,which,vries,7
2846d25eb70c85,55:48.4,55:48.4,word_freq,5,which,pasco,3
299a1b1d9e9fc6,55:48.5,55:48.6,word_freq,5,which,flunk,6
3016db8209bd8b,55:48.7,55:48.7,word_freq,5,which,fodor,6
3133f3062e464e,55:48.8,55:48.9,word_freq,5,which,elina,5
32e863abaaec49,55:48.9,55:49.0,word_freq,5,which,avril,4
3381c31c1a1dec,55:49.1,55:49.1,word_freq,5,which,decay,3
347a4a4454e8e1,55:49.2,55:49.3,word_freq,5,which,bunks,5
35b1016110b2d3,55:49.3,55:49.4,word_freq,5,which,darya,5
3602f5e63f3bb7,55:49.5,55:49.6,word_freq,5,which,simla,5
37f3163577be0c,55:49.6,55:49.7,word_freq,5,which,johor,4
38b8b43a3e2123,55:49.8,55:49.8,word_freq,5,which,mobil,5
39f7a7a72416a8,55:49.9,55:50.0,word_freq,5,which,gooey,5
4056f0c82f1e22,55:50.0,55:50.1,word_freq,5,which,hamza,6
4136a148cbd902,55:50.2,55:50.2,word_freq,5,which,chavo,5
4224c3425a3339,55:50.3,55:50.3,word_freq,5,which,kohli,4
4375ede5f2dd54,55:50.4,55:50.5,word_freq,5,which,kanda,8
4431ebec620cf3,55:50.5,55:50.6,word_freq,5,which,cento,5
45efad185e7cd4,55:50.7,55:50.7,word_freq,5,which,icici,5
4660eaad0a8598,55:50.8,55:50.8,word_freq,5,which,dinka,5
478b18c37a1209,55:50.9,55:50.9,word_freq,5,which,optic,4
480d2330d5dded,55:51.0,55:51.1,word_freq,5,which,crops,4
49b24b3eb8b7b2,55:51.1,55:51.2,word_freq,5,which,malmo,5
506bb4330cbb19,55:51.3,55:51.3,word_freq,5,which,worms,4
51c67d1aaa202c,55:51.4,55:51.5,word_freq,5,which,rabia,6
522f5353047d82,55:51.5,55:51.6,word_freq,5,which,mccue,5
535ddb54718fcd,55:51.7,55:51.7,word_freq,5,which,nicol,5
5440d11cc55813,55:51.8,55:51.8,word_freq,5,which,mutha,4
55ea6b34802d26,55:51.9,55:52.0,word_freq,5,which,outro,5
56633afaac557b,55:52.1,55:52.1,word_freq,5,which,payer,6
572fb2f5bcc939,55:52.2,55:52.3,word_freq,5,which,blurb,6
588a6f89485d42,55:52.3,55:52.4,word_freq,5,which,bobbi,5
591fa6f3260858,55:52.5,55:52.5,word_freq,5,which,silky,5
6002c20da538e1,55:52.6,55:52.7,word_freq,5,which,caked,6
61aefe4b9377af,55:52.8,55:52.8,word_freq,5,which,kirke,6
628bc5a21531a6,55:52.9,55:53.0,word_freq,5,which,kinds,5
63bbb4fddf5bd4,55:53.1,55:53.1,word_freq,5,which,paras,5
64dfbc4f33ca58,55:53.2,55:53.3,word_freq,5,which,tajik,4
65cb474c2d14c5,55:53.4,55:53.4,word_freq,5,which,boron,5
66dabe1e464327,55:53.5,55:53.6,word_freq,5,which,tuner,4
676ab8db619638,55:53.7,55:53.7,word_freq,5,which,expat,4
682296de6fd491,55:53.8,55:53.9,word_freq,5,which,bards,5
69cd66723faf78,55:54.0,55:54.0,word_freq,5,which,books,3
70d262b11c4933,55:54.1,55:54.1,word_freq,5,which,warps,6
711a9f53102417,55:54.2,55:54.3,word_freq,5,which,prinz,6
727aa1e4be5f92,55:54.4,55:54.4,word_freq,5,which,nobby,7
735d1e3cf3b7e0,55:54.5,55:54.6,word_freq,5,which,yorke,5
740f892f930850,55:54.7,55:54.7,word_freq,5,which,habib,6
7511a8530707ff,55:54.8,55:54.8,word_freq,5,which,kyrie,5
7678aa6f54833f,55:54.9,55:55.0,word_freq,5,which,hotly,4
772c4260ba905c,55:55.0,55:55.1,word_freq,5,which,furst,5
78b1fe181c5ee6,55:55.2,55:55.2,word_freq,5,which,torah,3
799258a7697526,55:55.3,55:55.4,word_freq,5,which,copse,5
802499284e97f5,55:55.4,55:55.5,word_freq,5,which,boddy,7
81366d9bb03e14,55:55.6,55:55.6,word_freq,5,which,welty,5
827b8d22775d68,55:55.7,55:55.8,word_freq,5,which,whitt,7
83905dcb1e3457,55:55.9,55:55.9,word_freq,5,which,exude,6
843dc5e4be3769,55:56.0,55:56.1,word_freq,5,which,atone,4
851b060812223e,55:56.2,55:56.2,word_freq,5,which,whorl,4
869d5367b6be7d,55:56.3,55:56.4,word_freq,5,which,reeve,5
87198a16489303,55:56.5,55:56.5,word_freq,5,which,firma,4
88ffcf4211f872,55:56.6,55:56.7,word_freq,5,which,bball,3
89451449b41475,55:56.8,55:56.8,word_freq,5,which,reade,5
0f60a3c4c2469,55:56.9,55:57.0,word_freq,5,would,nerve,4
1338c97157ea2,55:57.1,55:57.1,word_freq,5,would,radek,6
2454834da411e,55:57.2,55:57.3,word_freq,5,would,memes,4
3615b8b7f2d1b,55:57.3,55:57.4,word_freq,5,would,sunny,4
49e387b5bd8f5,55:57.5,55:57.5,word_freq,5,would,rosin,5
5eafbeb8a7f56,55:57.6,55:57.6,word_freq,5,would,nubia,4
6d5ca50ef1d4c,55:57.7,55:57.8,word_freq,5,would,oaths,3
71656d29a97df,55:57.8,55:57.9,word_freq,5,would,reiki,6
81ac7a33f4907,55:58.0,55:58.0,word_freq,5,would,alike,4
967a27564d841,55:58.1,55:58.2,word_freq,5,would,annie,4
1056396045f093,55:58.3,55:58.3,word_freq,5,would,vowel,5
11f893f854bc69,55:58.4,55:58.4,word_freq,5,would,repos,6
12010443990acb,55:58.5,55:58.6,word_freq,5,would,anzac,4
13ca801b9eb5c7,55:58.7,55:58.7,word_freq,5,would,liner,5
14522f482d0584,55:58.8,55:58.9,word_freq,5,would,sober,4
15df8e177aa3c1,55:59.0,55:59.0,word_freq,5,would,sinha,4
167e3c07702836,55:59.1,55:59.2,word_freq,5,would,icann,5
17f1a3957b20e5,55:59.2,55:59.3,word_freq,5,would,dinar,5
18c82d82df9d02,55:59.4,55:59.4,word_freq,5,would,manne,7
1917abbbca07eb,55:59.5,55:59.6,word_freq,5,would,idgaf,4
20d7612342f293,55:59.6,55:59.7,word_freq,5,would,lentz,7
2191ee01553c31,55:59.8,55:59.8,word_freq,5,would,needs,3
2230ce89aa6e50,55:59.9,55:59.9,word_freq,5,would,dirac,5
234941485c3ea7,56:00.0,56:00.0,word_freq,5,would,looms,5
24969139edc59a,56:00.1,56:00.2,word_freq,5,would,aiims,6
25d8ae648a9392,56:00.3,56:00.3,word_freq,5,would,cally,6
269480b69f9d6d,56:00.4,56:00.4,word_freq,5,would,knave,5
2776584d6c1562,56:00.5,56:00.6,word_freq,5,would,freya,4
28037912afd842,56:00.6,56:00.7,word_freq,5,would,chant,4
29a40595ac4965,56:00.8,56:00.8,word_freq,5,would,halle,6
302b6c54720ee6,56:00.9,56:01.0,word_freq,5,would,helen,4
313c40eecd8378,56:01.0,56:01.1,word_freq,5,would,donny,4
326959b1aec5f9,56:01.1,56:01.2,word_freq,5,would,quail,4
33433e14bdf953,56:01.3,56:01.3,word_freq,5,would,spree,4
34f2c33282db7c,56:01.4,56:01.4,word_freq,5,would,bated,5
350376aeb53f1f,56:01.5,56:01.6,word_freq,5,would,ursus,4
3642d0e0994a04,56:01.7,56:01.7,word_freq,5,would,georg,5
374955fb591850,56:01.8,56:01.8,word_freq,5,would,effie,6
387507d3acf90a,56:01.9,56:02.0,word_freq,5,would,gazes,6
3956149d563325,56:02.1,56:02.1,word_freq,5,would,sayer,7
40ed0d2d1e6609,56:02.2,56:02.3,word_freq,5,would,aqaba,6
41667ad5954140,56:02.4,56:02.4,word_freq,5,would,rolla,6
4285e29beac47b,56:02.5,56:02.5,word_freq,5,would,cabal,4
4309240e7beb6e,56:02.6,56:02.7,word_freq,5,would,noona,6
4454083cd015f1,56:02.8,56:02.8,word_freq,5,would,melds,3
457ec48be67e14,56:02.9,56:02.9,word_freq,5,would,boles,9
4671d5e1298942,56:03.0,56:03.0,word_freq,5,would,agung,4
47d4527c028713,56:03.1,56:03.1,word_freq,5,would,davos,5
4893dcc8d7ce25,56:03.2,56:03.3,word_freq,5,would,delle,3
49e1a3c25aed98,56:03.4,56:03.4,word_freq,5,would,haiku,4
50257ec84cd030,56:03.5,56:03.5,word_freq,5,would,fixed,4
5176eac45dfd04,56:03.6,56:03.6,word_freq,5,would,kamal,5
5259c5364b512c,56:03.7,56:03.8,word_freq,5,would,egret,5
537525c15839f9,56:03.9,56:03.9,word_freq,5,would,juden,5
54b8897a0c7936,56:04.0,56:04.0,word_freq,5,would,quine,4
55046746d7bc45,56:04.1,56:04.1,word_freq,5,would,dumbo,4
56ba35f3041be2,56:04.2,56:04.3,word_freq,5,would,zohar,6
57c516612c554d,56:04.3,56:04.4,word_freq,5,would,vogel,5
58855e9f3860b1,56:04.5,56:04.5,word_freq,5,would,fired,4
590e9d1c1bc551,56:04.6,56:04.6,word_freq,5,would,width,3
60ca6eda4c4e5d,56:04.7,56:04.7,word_freq,5,would,flail,6
61f968b5b43cdc,56:04.8,56:04.8,word_freq,5,would,samus,5
625b8dcd6962df,56:04.9,56:05.0,word_freq,5,would,zille,8
637de35a35101f,56:05.1,56:05.1,word_freq,5,would,semen,4
648a57359a1b61,56:05.2,56:05.3,word_freq,5,would,pogue,6
65ae05038e95af,56:05.4,56:05.4,word_freq,5,would,bunny,4
666cbfc67add0f,56:05.5,56:05.5,word_freq,5,would,tycho,4
671788f5c0cbee,56:05.6,56:05.7,word_freq,5,would,onthe,4
68280a7bfc64a3,56:05.7,56:05.8,word_freq,5,would,gundy,6
69737e6c02d13e,56:05.9,56:05.9,word_freq,5,would,combs,4
70806f5ce6d9df,56:06.0,56:06.0,word_freq,5,would,turds,4
71bb4acbd95efe,56:06.1,56:06.2,word_freq,5,would,flyin,4
720b64d4bf69e3,56:06.2,56:06.3,word_freq,5,would,celeb,4
7359f26115497a,56:06.6,56:06.9,word_freq,5,would,osman,4
7446558c1fa97b,56:07.0,56:07.2,word_freq,5,would,bikes,4
757b78b18e1a44,56:07.3,56:07.3,word_freq,5,would,kooks,7
7695a0a8a2045b,56:07.4,56:07.5,word_freq,5,would,bevin,5
77424232621df4,56:07.6,56:07.6,word_freq,5,would,trial,4
783a53c76cc2b1,56:07.7,56:07.7,word_freq,5,would,ficus,4
793bdb392b3dd3,56:07.8,56:07.9,word_freq,5,would,gouda,3
80b240be0835e9,56:07.9,56:08.0,word_freq,5,would,braid,4
814176bdae41a8,56:08.0,56:08.1,word_freq,5,would,imgur,4
82c95928fe299f,56:08.2,56:08.2,word_freq,5,would,haren,6
83eec4bb1ac949,56:08.3,56:08.3,word_freq,5,would,lissa,6
84f5f91c1f4eb9,56:08.4,56:08.5,word_freq,5,would,coups,7
855bc201a42fc2,56:08.5,56:08.6,word_freq,5,would,angst,5
867e948d6d75a9,56:08.7,56:08.7,word_freq,5,would,grier,7
87447dee3c04e5,56:08.8,56:08.9,word_freq,5,would,tonys,5
8853b05a5445ae,56:08.9,56:09.0,word_freq,5,would,mujer,5
8995e154dd35ff,56:09.1,56:09.1,word_freq,5,would,crème,5
0996855d581dd,56:09.2,56:09.2,word_freq,5,other,acorn,6
151554eaaa131,56:09.3,56:09.4,word_freq,5,other,kawhi,3
2ff2e0445d78b,56:09.4,56:09.5,word_freq,5,other,today,3
33d2f3fe4d2e2,56:09.6,56:09.6,word_freq,5,other,pills,7
4aba2e4d6a084,56:09.7,56:09.7,word_freq,5,other,shiel,4
52f0c5ca61a8f,56:09.8,56:09.9,word_freq,5,other,coman,7
61ae6011b56a5,56:10.0,56:10.0,word_freq,5,other,mensa,5
7612d0bf3b412,56:10.1,56:10.1,word_freq,5,other,banff,5
81d54d6edb78d,56:10.2,56:10.2,word_freq,5,other,acute,3
921ddb0a116bd,56:10.3,56:10.4,word_freq,5,other,akari,5
107ccb7028ad1c,56:10.5,56:10.5,word_freq,5,other,soong,5
114c247cd41149,56:10.6,56:10.6,word_freq,5,other,tesco,4
1261a49d4b69e2,56:10.7,56:10.7,word_freq,5,other,funes,7
1381efd78980c0,56:10.8,56:10.9,word_freq,5,other,haren,5
14116c644782fe,56:10.9,56:11.0,word_freq,5,other,trait,4
15c25b96a86d0b,56:11.1,56:11.1,word_freq,5,other,ryman,4
16c90868ec58f6,56:11.2,56:11.2,word_freq,5,other,donde,6
174a9b622f388d,56:11.3,56:11.4,word_freq,5,other,trejo,3
184baea5d25f77,56:11.4,56:11.5,word_freq,5,other,byron,4
19e95e84b279ca,56:11.6,56:11.6,word_freq,5,other,riggs,4
20b292664578f4,56:11.7,56:11.8,word_freq,5,other,error,2
21e82bceae2f6f,56:11.9,56:11.9,word_freq,5,other,chomp,4
223b85ed672742,56:12.0,56:12.0,word_freq,5,other,cramp,6
2369d41f2b1f80,56:12.1,56:12.2,word_freq,5,other,duvet,5
24ad10646d7b32,56:12.2,56:12.3,word_freq,5,other,pears,8
250b5f9207f3db,56:12.4,56:12.4,word_freq,5,other,preen,4
264035495dc23d,56:12.5,56:12.5,word_freq,5,other,vater,11
27923aac596d29,56:12.6,56:12.7,word_freq,5,other,ramon,6
28a9b4f3dc1de2,56:12.7,56:12.8,word_freq,5,other,boyne,6
2955b9a79f8665,56:12.9,56:12.9,word_freq,5,other,dming,7
30461ac463a73c,56:13.0,56:13.0,word_freq,5,other,hilla,5
3104025730d6b4,56:13.1,56:13.2,word_freq,5,other,rakim,8
323304352ea9a9,56:13.3,56:13.3,word_freq,5,other,jazzy,5
33ace51ff7771e,56:13.4,56:13.5,word_freq,5,other,rocks,5
34e4a51995d3cc,56:13.5,56:13.6,word_freq,5,other,elude,5
354cb849856c0d,56:13.7,56:13.7,word_freq,5,other,tuple,5
3653668c8dad6c,56:13.8,56:13.8,word_freq,5,other,lacma,4
3765841c27bbb0,56:13.9,56:13.9,word_freq,5,other,diego,4
38ea03cd8512d1,56:14.0,56:14.1,word_freq,5,other,viral,4
3975ad75d09a4c,56:14.1,56:14.2,word_freq,5,other,robin,5
4017da97652265,56:14.3,56:14.3,word_freq,5,other,vlogs,6
41fae47a704276,56:14.4,56:14.4,word_freq,5,other,tamar,3
42bc00d5b1da01,56:14.5,56:14.6,word_freq,5,other,calvo,6
43a0293d3c79b5,56:14.7,56:14.7,word_freq,5,other,snuff,4
4411cbc2c16f5b,56:14.8,56:14.8,word_freq,5,other,debra,4
450e8c2c417a39,56:14.9,56:15.0,word_freq,5,other,émile,6
46801de78e1691,56:15.1,56:15.1,word_freq,5,other,pongo,9
477fbe5aee7320,56:15.2,56:15.2,word_freq,5,other,thaws,4
48a20230d1b6e0,56:15.3,56:15.4,word_freq,5,other,realm,3
499f914164b309,56:15.4,56:15.5,word_freq,5,other,lodge,4
50de6b0aeeaf91,56:15.6,56:15.6,word_freq,5,other,fitzy,6
519965b2119666,56:15.7,56:15.7,word_freq,5,other,yknow,4
5259274f1acf69,56:15.8,56:15.9,word_freq,5,other,kohli,4
536bd0a99132a1,56:15.9,56:16.0,word_freq,5,other,adorn,4
5480f3df2eb00d,56:16.1,56:16.1,word_freq,5,other,seung,4
557f5f679b8b9d,56:16.2,56:16.2,word_freq,5,other,badri,4
56a435d2c226dd,56:16.3,56:16.4,word_freq,5,other,huron,3
57fa1c543ee87e,56:16.5,56:16.5,word_freq,5,other,hendo,5
58b00456d4a907,56:16.6,56:16.7,word_freq,5,other,eased,3
5954b73e223189,56:16.8,56:16.8,word_freq,5,other,louse,3
605044e8ba5206,56:16.9,56:17.0,word_freq,5,other,rgiii,3
6123006e8464fa,56:17.1,56:17.1,word_freq,5,other,ethos,2
62c9194f17ecae,56:17.2,56:17.2,word_freq,5,other,irish,3
630def3ede0e09,56:17.3,56:17.4,word_freq,5,other,siete,4
64796a9b04d4cd,56:17.4,56:17.5,word_freq,5,other,arjen,5
651b0c61fd06c2,56:17.6,56:17.6,word_freq,5,other,wolfe,5
665e088980f4ca,56:17.7,56:17.7,word_freq,5,other,lujan,4
6737b1cb98b4c6,56:17.8,56:17.9,word_freq,5,other,mehdi,2
68f810ede0252a,56:17.9,56:18.0,word_freq,5,other,nunes,6
6971864ec6c5b8,56:18.1,56:18.1,word_freq,5,other,nurul,4
7030ae5d420a69,56:18.2,56:18.2,word_freq,5,other,beets,6
7187508f97a81f,56:18.3,56:18.3,word_freq,5,other,sited,3
720acd374519e4,56:18.4,56:18.5,word_freq,5,other,kells,10
73e50a13bd09f6,56:18.6,56:18.6,word_freq,5,other,limbs,4
74b33f77d9abd4,56:18.7,56:18.8,word_freq,5,other,avner,4
75f25f26b6d952,56:18.8,56:18.9,word_freq,5,other,dakin,7
76e68176623f7b,56:19.0,56:19.0,word_freq,5,other,jozef,5
7702d8bb510b38,56:19.1,56:19.1,word_freq,5,other,kenna,5
78821399f50895,56:19.2,56:19.3,word_freq,5,other,georg,4
796d3c1666c1bc,56:19.4,56:19.4,word_freq,5,other,aired,5
8056b45f196415,56:19.5,56:19.5,word_freq,5,other,nouns,4
8198786ad7ad86,56:19.6,56:19.6,word_freq,5,other,byrne,4
822381a4e18a3c,56:19.7,56:19.8,word_freq,5,other,morne,7
83d7380fc7a8b9,56:19.8,56:19.9,word_freq,5,other,layla,6
84068b6ce99353,56:20.0,56:20.0,word_freq,5,other,tizen,6
85fd29a847d091,56:20.1,56:20.1,word_freq,5,other,jours,8
86e22d54801b71,56:20.2,56:20.3,word_freq,5,other,pesto,4
872dc07f95a2a7,56:20.3,56:20.4,word_freq,5,other,lacma,4
88170c0916659c,56:20.5,56:20.5,word_freq,5,other,peavy,4
89f2e45336251c,56:20.6,56:20.6,word_freq,5,other,hsien,3
0a8f8da71f160,56:20.7,56:20.8,word_freq,5,after,holtz,4
1d0d473a0647b,56:20.8,56:20.9,word_freq,5,after,flock,4
29b52c3550b2d,56:21.0,56:21.0,word_freq,5,after,bunty,4
3aa1aa0e97f09,56:21.1,56:21.1,word_freq,5,after,yasin,6
478122157a791,56:21.2,56:21.2,word_freq,5,after,ratty,3
569c7fe6b053b,56:21.3,56:21.4,word_freq,5,after,chair,3
6bddd58897e2a,56:21.4,56:21.5,word_freq,5,after,dinah,5
7201a37d3262d,56:21.6,56:21.6,word_freq,5,after,petes,7
840bf020d196a,56:21.7,56:21.7,word_freq,5,after,emery,4
951f6c8f09313,56:21.8,56:21.9,word_freq,5,after,jilly,9
102f1353c1bb1c,56:22.0,56:22.1,word_freq,5,after,shias,5
11300e926d2668,56:22.1,56:22.2,word_freq,5,after,frail,4
1263f4d124ecc9,56:22.3,56:22.3,word_freq,5,after,oldie,6
13aff64bb9c00d,56:22.4,56:22.5,word_freq,5,after,pismo,5
1477b61cfcee81,56:22.6,56:22.6,word_freq,5,after,jello,6
1558e1762c689f,56:22.7,56:22.7,word_freq,5,after,kurtz,5
16cb41f7af75f7,56:22.8,56:22.8,word_freq,5,after,berry,5
17199e8b58d512,56:22.9,56:23.0,word_freq,5,after,manta,5
18df801a0ee563,56:23.0,56:23.1,word_freq,5,after,dorky,4
197d970c3cb415,56:23.1,56:23.2,word_freq,5,after,asada,4
20ad753b1283fc,56:23.3,56:23.3,word_freq,5,after,fried,3
21b9e6145b7547,56:23.4,56:23.4,word_freq,5,after,pinna,5
22647efaa2cc2a,56:23.5,56:23.5,word_freq,5,after,witch,5
23bb5a6ea21c31,56:23.6,56:23.7,word_freq,5,after,humic,4
243cda8edc8d69,56:23.7,56:23.8,word_freq,5,after,rebel,4
25e30c71188b2d,56:23.9,56:23.9,word_freq,5,after,vanek,5
26b709500b7e7e,56:24.0,56:24.1,word_freq,5,after,mists,5
27de0bedf01289,56:24.2,56:24.2,word_freq,5,after,entry,2
28f6fd5c040918,56:24.3,56:24.3,word_freq,5,after,pussy,5
2969c504363622,56:24.4,56:24.4,word_freq,5,after,nuovo,5
30d88b18c8cb6d,56:24.5,56:24.6,word_freq,5,after,crème,5
31c82d58adb7db,56:24.7,56:24.7,word_freq,5,after,dandy,5
32451b1c7139d4,56:24.8,56:24.8,word_freq,5,after,grout,4
336dbaee12799f,56:24.9,56:24.9,word_freq,5,after,spilt,4
34dc100a4dc6a9,56:25.0,56:25.1,word_freq,5,after,ronan,6
35999f10d23a2a,56:25.2,56:25.2,word_freq,5,after,reyes,6
36339fa3fcf0c0,56:25.3,56:25.3,word_freq,5,after,vagal,5
37ae823e2bf855,56:25.4,56:25.5,word_freq,5,after,sagas,6
38a1c264ccee2b,56:25.5,56:25.6,word_freq,5,after,mance,6
398b0e03d2a835,56:25.7,56:25.7,word_freq,5,after,emmet,4
400d56c097b148,56:25.8,56:25.8,word_freq,5,after,sects,4
4.10122E+13,56:25.9,56:25.9,word_freq,5,after,kneed,6
426fa6611afb47,56:26.0,56:26.1,word_freq,5,after,enrol,5
43ec80c0a68e14,56:26.1,56:26.2,word_freq,5,after,right,2
44522fa7493daa,56:26.3,56:26.3,word_freq,5,after,bigot,5
4509bd35d60514,56:26.4,56:26.4,word_freq,5,after,kills,5
46404f24c02e67,56:26.5,56:26.6,word_freq,5,after,danko,7
47b4db1bd3f342,56:26.7,56:26.7,word_freq,5,after,ising,5
48137aaf39d3fc,56:26.8,56:26.8,word_freq,5,after,manly,3
49b0cd3387a04d,56:26.9,56:27.0,word_freq,5,after,elsie,5
50081917afae29,56:27.0,56:27.1,word_freq,5,after,asura,7
51d31b57dbf124,56:27.2,56:27.2,word_freq,5,after,tacos,4
52b4826fed036f,56:27.3,56:27.3,word_freq,5,after,datta,5
53338b57494c7b,56:27.4,56:27.4,word_freq,5,after,poopy,7
5485ba7a920571,56:27.5,56:27.6,word_freq,5,after,touma,5
5537036e9f553e,56:27.7,56:27.7,word_freq,5,after,busta,5
56b1bb9e7f1006,56:27.8,56:27.8,word_freq,5,after,piatt,6
57cb564359ec36,56:27.9,56:27.9,word_freq,5,after,urals,7
58fca0b654c345,56:28.0,56:28.1,word_freq,5,after,dewey,4
59ac737af992ed,56:28.2,56:28.2,word_freq,5,after,kills,5
6089d3fe5c1fd8,56:28.3,56:28.3,word_freq,5,after,cheez,6
611ca9e77da8ae,56:28.4,56:28.5,word_freq,5,after,zelig,4
628fca79eeda40,56:28.5,56:28.6,word_freq,5,after,orrin,4
635b9e86602a8c,56:28.7,56:28.7,word_freq,5,after,froyo,5
64a21d54389292,56:28.8,56:28.8,word_freq,5,after,unlit,4
653814949ccee5,56:28.9,56:28.9,word_freq,5,after,petry,4
66f407709b906f,56:29.0,56:29.0,word_freq,5,after,rumen,5
67fc4f6ff32a4b,56:29.1,56:29.2,word_freq,5,after,dials,4
68cfc74afbe6f2,56:29.3,56:29.3,word_freq,5,after,sedge,6
693aec69446575,56:29.4,56:29.4,word_freq,5,after,webby,5
70325edc38009f,56:29.5,56:29.6,word_freq,5,after,ovary,4
71c227aa5bdf85,56:29.6,56:29.7,word_freq,5,after,young,3
72cf914d51098f,56:29.8,56:29.8,word_freq,5,after,palin,5
7323eb75201fdc,56:29.9,56:29.9,word_freq,5,after,peltz,4
747c6bfccc23c2,56:30.0,56:30.1,word_freq,5,after,diene,5
75df701c185356,56:30.2,56:30.2,word_freq,5,after,coals,4
76747f5d15740e,56:30.3,56:30.3,word_freq,5,after,nukem,4
77ff078ce509f0,56:30.4,56:30.4,word_freq,5,after,pratt,5
78920389b271f6,56:30.5,56:30.6,word_freq,5,after,upend,5
7946a917cb7872,56:30.7,56:30.7,word_freq,5,after,dells,9
802007d9521d1f,56:30.8,56:30.8,word_freq,5,after,filmy,4
81ad878c7380a8,56:30.9,56:30.9,word_freq,5,after,spite,5
82be3644003023,56:31.0,56:31.1,word_freq,5,after,playa,6
839f39979aa009,56:31.2,56:31.2,word_freq,5,after,casts,5
8439491046822d,56:31.3,56:31.3,word_freq,5,after,maire,7
85971e803fbc7c,56:31.4,56:31.4,word_freq,5,after,rosso,5
862b5d1629b2c2,56:31.5,56:31.6,word_freq,5,after,arica,6
87416c493f7e8a,56:31.6,56:31.7,word_freq,5,after,paine,5
88a1672eb3f158,56:31.8,56:31.8,word_freq,5,after,eland,4
89e487aec60a43,56:31.9,56:31.9,word_freq,5,after,neuer,4
0b11e24e12c50,56:32.0,56:32.1,word_freq,5,first,bajaj,4
1051fe997e492,56:32.2,56:32.2,word_freq,5,first,acker,8
23b0b6cf98822,56:32.3,56:32.3,word_freq,5,first,nisha,4
3c4d22c635408,56:32.4,56:32.5,word_freq,5,first,lucas,4
4883bfd423903,56:32.5,56:32.6,word_freq,5,first,lingo,5
5d1f81a6eb42e,56:32.7,56:32.7,word_freq,5,first,orono,7
6286f43d5c9fd,56:32.8,56:32.8,word_freq,5,first,sayed,6
73c599a443da8,56:32.9,56:32.9,word_freq,5,first,fanta,4
85a1cc65b4b58,56:33.0,56:33.1,word_freq,5,first,hikes,7
9ab3f0c858978,56:33.1,56:33.2,word_freq,5,first,urals,8
103761a37ad253,56:33.3,56:33.3,word_freq,5,first,macao,7
11905536eb10a0,56:33.4,56:33.4,word_freq,5,first,mapes,9
1216f5d61c375a,56:33.5,56:33.5,word_freq,5,first,astor,3
1302113ffaa10d,56:33.6,56:33.7,word_freq,5,first,aerie,4
14671e508b1ad4,56:33.7,56:33.8,word_freq,5,first,vizio,4
15e1860badd5bd,56:33.9,56:33.9,word_freq,5,first,prang,4
1646ba5baf95d9,56:34.0,56:34.0,word_freq,5,first,sabri,5
17f1192272731a,56:34.1,56:34.1,word_freq,5,first,brags,5
18c4e331671a7e,56:34.2,56:34.3,word_freq,5,first,suman,6
19316a8942e90c,56:34.3,56:34.4,word_freq,5,first,brita,4
2047e097e3b53a,56:34.5,56:34.5,word_freq,5,first,isiah,5
